date,instrument,direction,entry,exit,R_mid,R_cross,rupees_mid,fees_rupees,fill_unit
2026-08-07,5436929,,,,0.5929,0.5929,592.9,37.2,R
2026-08-11,5013761,,,,0.7774,0.7774,777.4,26.4,R
2026-08-11,140033,,,,-1.0437,-1.0437,-1043.7,43.7,R
2026-08-11,2585345,,,,-1.0348,-1.0348,-1034.8,34.8,R
2026-08-11,558337,,,,1.0092,1.0092,1009.2,33.3,R
2026-08-11,3520257,,,,-1.0517,-1.0517,-1051.7,51.6,R
2026-08-12,1510401,,,,0.0254,0.0254,25.4,40.7,R
2026-08-12,3663105,,,,0.1036,0.1036,103.6,32.6,R
2026-08-12,2457345,,,,0.7501,0.7501,750.1,34.2,R
2026-08-12,5506049,,,,0.0364,0.0364,36.4,33.6,R
2026-08-12,424961,,,,-1.0608,-1.0608,-1060.8,60.3,R
2026-08-13,738561,,,,-0.9684,-0.9684,-968.4,41.6,R
2026-08-13,2585345,,,,0.0442,0.0442,44.2,26.5,R
2026-08-13,2127617,,,,0.1778,0.1778,177.8,35.4,R
2026-08-13,197633,,,,-1.0886,-1.0886,-1088.6,89.0,R
2026-08-13,3520257,,,,-0.3703,-0.3703,-370.3,46.8,R
2026-08-14,2977281,,,,0.3748,0.3748,374.8,44.4,R
2026-08-14,348929,,,,-0.0057,-0.0057,-5.7,31.1,R
2026-08-14,519937,,,,-1.0341,-1.0341,-1034.1,34.1,R
2026-08-17,5582849,,,,-1.0744,-1.0744,-1074.4,74.4,R
2026-08-17,5506049,,,,0.3833,0.3833,383.3,32.7,R
2026-08-18,3663105,,,,0.1531,0.1531,153.1,32.4,R
2026-08-19,2952193,,,,0.3714,0.3714,371.4,45.2,R
2026-08-19,424961,,,,-1.0612,-1.0612,-1061.2,61.4,R
2026-08-20,5013761,,,,0.3808,0.3808,380.8,25.7,R
2026-08-20,197633,,,,-1.0997,-1.0997,-1099.7,99.3,R
2026-08-20,5552641,,,,1.5174,1.5174,1517.4,56.0,R
2026-08-21,2977281,,,,0.4994,0.4994,499.4,44.9,R
2026-08-21,558337,,,,-0.177,-0.177,-177.0,32.4,R
2026-08-21,3520257,,,,0.143,0.143,143.0,52.3,R
2026-08-24,140033,,,,-1.0489,-1.0489,-1048.9,48.9,R
2026-08-24,2813441,,,,-1.0344,-1.0344,-1034.4,34.4,R
2026-08-24,3930881,,,,-0.7158,-0.7158,-715.8,34.1,R
2026-08-25,1510401,,,,0.3448,0.3448,344.8,45.1,R
2026-08-25,5506049,,,,0.4105,0.4105,410.5,33.4,R
2026-08-26,197633,,,,-1.1083,-1.1083,-1108.3,107.8,R
2026-08-28,3663105,,,,0.0626,0.0626,62.6,35.0,R
2026-08-28,2585345,,,,-1.0381,-1.0381,-1038.1,38.0,R
2026-08-28,2457345,,,,0.0825,0.0825,82.5,42.6,R
2026-08-28,197633,,,,-1.1046,-1.1046,-1104.6,105.3,R
2026-08-31,1510401,,,,0.0318,0.0318,31.8,47.8,R
2026-08-31,5013761,,,,0.6302,0.6302,630.2,27.7,R
2026-08-31,2952193,,,,-1.0625,-1.0625,-1062.5,62.5,R
2026-08-31,1304833,,,,-0.3475,-0.3475,-347.5,34.1,R
2026-09-01,130305,,,,0.7339,0.7339,733.9,31.5,R
2026-09-01,3329,,,,-0.7211,-0.7211,-721.1,36.6,R
2026-09-02,5582849,,,,0.1697,0.1697,169.7,80.8,R
2026-09-02,140033,,,,-0.667,-0.667,-667.0,50.3,R
2026-09-02,519937,,,,-0.6289,-0.6289,-628.9,35.2,R
